Folder,Data_Source,Code,Name,Latitude,Longitude,COMID_v1,COMID_v2,Bias,Bias Corrected,Variability,Corrected Variability,Correlation,Corrected Correlation,KGE,Corrected KGE
North_America,USA,6120500,Musselshell River at Harlowton MT,46.429956,-109.840739,13045421,760479554,1.448541528,1.055147393,0.91164367,1.012641415,0.632138495,0.698882044,0.413213471,0.693612886
North_America,USA,6123500,Musselshell River near Ryegate MT,46.308397,-109.191405,13045898,760474572,0.564761355,0.37009824,0.817568747,0.882635329,0.508176852,0.715064359,0.318381449,0.298758948
North_America,USA,6126500,Musselshell River near Roundup MT,46.428019,-108.572635,13045834,760491202,0.002870663,0.22728327,4.1388507,2.834037848,0.233634219,0.276978525,-2.381414961,-1.117438553
North_America,USA,6127500,Musselshell River at Musselshell MT,46.523031,-108.109002,13045121,760446267,2.285943532,1.187671564,0.548138797,0.767855488,0.591874979,0.630726544,-0.422812478,0.525158368
North_America,USA,6130500,Musselshell River at Mosby MT,46.99471,-107.889,13043447,760462871,1.709824856,1.467788481,0.572419133,0.620686587,0.568089997,0.578652938,0.065535996,0.264991106
North_America,USA,6131000,Big Dry Creek near Van Norman MT,47.349443,-106.357814,13041848,760451196,1.196844748,1.399428642,1.590795463,1.148596699,0.474623274,0.51027922,0.185255968,0.350807685
North_America,USA,6131200,Nelson Creek near Van Norman MT,47.535558,-106.153636,13041517,760351342,1.453066476,1.198956037,1.005190994,0.714430627,0.120408228,0.194711681,0.010566898,0.122718604
North_America,USA,6137400,Big Sandy Cr at Res Bndry nr Rocky Boy MT,48.172485,-109.826034,13038969,760193212,0.487273427,0.340854327,3.064472986,2.310805922,0.275658771,0.317880169,-1.247133166,-0.618015033
North_America,USA,6137570,Boxelder Creek near Rocky Boy MT,48.301933,-109.84437,13038376,760218163,0.494119248,0.464238807,2.065859359,1.707147057,0.31773094,0.354769232,-0.362887588,-0.097004905
North_America,USA,6139500,Big Sandy Creek near Havre MT,48.526663,-109.841595,13037337,760324642,1.541519364,0.987434811,1.257300767,1.538424894,0.338403427,0.659086908,0.107163547,0.362598254
North_America,USA,6154400,Peoples Creek near Hays MT,48.223605,-108.714046,13038588,760293049,1.458755045,1.291074764,1.031359139,0.78684114,0.290152992,0.44673517,0.154232679,0.339497774
North_America,USA,6154410,Little Peoples Creek near Hays MT,47.966104,-108.66071,13039433,760204877,0.390923745,0.419475074,6.634699813,3.362284617,0.135621235,0.418578949,-4.733059089,-1.501089411
North_America,USA,6154550,Peoples Cr bl Kuhr Coulee nr Dodson MT,48.363609,-108.35625,13038169,760314672,1.256486695,1.261853083,1.603611078,0.948772748,0.380273555,0.427406214,0.09767377,0.368292067
North_America,USA,6166000,Beaver Cr bl Guston Coulee nr Saco MT,48.356663,-107.583159,13038603,760289711,0.660811937,1.174077289,1.483502141,0.918921278,0.409157811,0.509700058,0.164585519,0.473435004
North_America,USA,6167500,Beaver Creek near Hinsdale MT,48.420317,-107.17177,13037813,760289706,0.402454504,1.010094871,2.305375605,1.163712939,0.41129382,0.585519794,-0.551657519,0.554244827
North_America,USA,6174000,Willow Creek near Glasgow MT,48.114462,-106.671438,13039326,760289732,0.353938998,0.705173103,1.710032193,1.087464094,0.141606383,0.399969224,-0.287781089,0.32575242
North_America,USA,6177500,REDWATER RIVER AT CIRCLE MT,47.414175,-105.575555,13041743,760442871,1.166648677,2.098514737,0.879315336,0.654028666,0.072800661,0.216647618,0.050244672,-0.392864583
North_America,USA,6183750,Lake Creek near Dagmar MT,48.56419,-104.17772,13037382,760279710,3.153693755,1.497247536,0.716147702,0.768223461,0.051468075,0.070092593,-1.370375863,-0.079677387
North_America,USA,6183800,Cottonwood Creek near Dagmar MT,48.509747,-104.173552,13037456,760251427,0.352603129,1.449125979,0.874662598,0.802709779,0.039304728,0.067717715,-0.165232843,-0.053464682
North_America,USA,6186500,Yellowstone River at Yellowstone Lk Outlet YNP,44.567441,-110.380756,13052763,760541266,0.930867951,0.982454119,1.500248422,1.004407891,0.797392179,0.897319155,0.45586982,0.895737623
North_America,USA,6187915,Soda Butte Cr at Park Bndry at Silver Gate,45.002995,-110.001851,13051536,760449711,2.02801936,1.010991327,0.810074521,1.051208778,0.902477804,0.934044868,-0.049955271,0.915778699
North_America,USA,6187950,Soda Butte Cr nr Lamar Ranger Station YNP,44.868273,-110.165469,13051536,760556217,0.837550188,0.934954438,0.988751231,1.067063673,0.89786518,0.92818884,0.80778138,0.88216408
North_America,USA,6188000,LAMAR RIVER NR TOWER FALLS RANGER STATION - YNP,44.927716,-110.39381,13051342,760641077,0.814836918,0.906357934,0.851522641,1.050421781,0.825854992,0.903152998,0.70562375,0.856157954
North_America,USA,6190540,Boiling River at Mammoth - YNP,44.985213,-110.689099,13051178,760597808,5.495294892,1.003144398,11.8747611,1.109756775,0.294303621,-0.036946893,-10.78838889,-0.042744119
North_America,USA,6191000,Gardner River near Mammoth YNP,44.992436,-110.691321,13051178,760597808,0.655189175,1.027626999,1.605205808,1.069680622,0.785686055,0.859135731,0.271234577,0.840433768
North_America,USA,6191500,Yellowstone River at Corwin Springs MT,45.11188,-110.794381,13050920,760606119,0.884854212,0.989112628,1.198899959,1.001623086,0.880098492,0.922536287,0.74077786,0.921758092
North_America,USA,6192500,Yellowstone River near Livingston MT,45.597158,-110.566039,13048802,760699266,0.977510336,1.001928284,1.154480868,0.98326679,0.907265979,0.928742746,0.818424335,0.926779
North_America,USA,6195600,Shields River nr Livingston MT,45.738269,-110.479925,13048172,760576118,0.595503367,0.855386494,1.337339424,1.169899805,0.570694081,0.684060977,0.320500931,0.613222964
North_America,USA,6197500,Boulder River near Contact MT,45.554659,-110.200746,13049727,760572807,0.825409422,0.989849834,0.709272348,0.938398961,0.688365496,0.842282587,0.539434585,0.830375426
North_America,USA,6200000,Boulder River at Big Timber MT,45.834106,-109.938798,13048440,760581110,0.980721694,1.07703144,0.809702146,1.007991318,0.778848842,0.862958357,0.707608548,0.84258934
North_America,USA,6204050,West Rosebud Creek near Roscoe MT,45.242998,-109.731284,13050201,760512925,1.095895711,1.013464589,1.316399351,1.058429624,0.409195618,0.666558407,0.322981275,0.661210076
North_America,USA,6204070,W Rosebud Cr at Emerald Lk Campground nr Roscoe,45.254387,-109.699895,13050201,760566172,0.926554779,0.990157347,1.402507587,1.040447663,0.51407744,0.770652136,0.364762019,0.766904882
North_America,USA,6205000,Stillwater River near Absarokee MT,45.551053,-109.387388,13048930,760689285,1.386034839,1.045309804,0.942615193,1.021484521,0.798038458,0.865435832,0.560563569,0.856396107
North_America,USA,6207500,Clarks Fork Yellowstone River nr Belfry MT,45.010225,-109.065422,13051238,760617776,0.950040148,1.003459602,0.762097211,0.969816168,0.867413175,0.908394495,0.72310112,0.903487819
North_America,USA,6208500,Clarks Fork Yellowstone River at Edgar MT,45.466059,-108.843755,13049267,760710925,1.053816389,1.01219735,0.845837469,0.998057925,0.85331632,0.899412938,0.780504233,0.898657492
North_America,USA,6209500,Rock Creek near Red Lodge MT,45.086092,-109.329901,13050723,760556201,1.207650613,1.074140373,1.02055203,1.04620492,0.700815677,0.826542062,0.635236485,0.80578531
North_America,USA,6211000,Red Lodge Cr ab Cooney Re nr Boyd MT,45.437722,-109.25377,13049454,760656014,2.781352318,1.082577234,0.751151609,1.03524048,0.587216636,0.648220373,-0.845408277,0.63694381
North_America,USA,6211500,Willow Creek near Boyd MT,45.422167,-109.230436,13049730,760569488,1.274617558,1.103081002,0.925337607,0.901045029,0.391749134,0.450399776,0.328465643,0.432128372
North_America,USA,6212500,Red Lodge Cr bl Cooney Reservoir nr Boyd MT,45.449667,-109.185712,13049289,760656014,2.361981474,1.080846215,0.98067443,0.977046321,0.536712706,0.534371682,-0.438750197,0.526848108
North_America,USA,6214500,Yellowstone River at Billings MT,45.799953,-108.467356,13047875,760672629,1.076213991,1.010121652,0.957685352,0.98054032,0.900173862,0.917340697,0.867469401,0.914479901
North_America,USA,6216000,Pryor Creek at Pryor MT,45.434952,-108.534297,13049789,760639374,0.844643999,0.836533492,4.088793698,2.389910664,0.365310627,0.39934346,-2.157152609,-0.522944921
North_America,USA,6216900,Pryor Creek nr Huntley MT,45.821899,-108.290407,13048157,760634353,0.779896696,0.783176526,1.75461893,1.491234626,0.492295827,0.535408447,0.064233618,0.289951278
North_America,USA,6218500,WIND RIVER NEAR DUBOIS - WY,43.578564,-109.759884,13056207,760576283,1.49490547,1.011124644,1.114834776,0.998094733,0.881740978,0.902051283,0.478364451,0.90140315
North_America,USA,6220500,EAST FORK WIND RIVER NR DUBOIS WYO,43.4544,-109.466537,13056585,760504741,0.769485544,1.043801787,1.063835794,1.035301032,0.750443794,0.849989215,0.654326421,0.839787656
North_America,USA,6221400,DINWOODY CREEK ABOVE LAKES - NEAR BURRIS - WYO.,43.345511,-109.410143,13057128,760443182,0.476261783,0.98492124,1.085418953,1.0235692,0.751534823,0.905218123,0.414053704,0.901174495
North_America,USA,6222700,CROW C NR TIPPERARY WYO,43.576667,-109.262222,13057001,760424858,0.474981438,0.749548252,1.412955258,1.404696226,0.394289068,0.532506368,0.098300344,0.332875267
North_America,USA,6224000,BULL LAKE CREEK ABOVE BULL LAKE - WY,43.176901,-109.202911,13057754,760466491,0.654472035,1.02001265,1.018643748,1.000513393,0.830183118,0.897412319,0.614545804,0.895477266
North_America,USA,6225000,BULL LAKE CREEK NEAR LENORE - WY,43.242457,-109.022905,13057754,760529720,0.69617878,1.067865969,1.098580924,0.935704272,0.3791727,0.614299678,0.301822323,0.603131673
North_America,USA,6225500,WIND RIVER NEAR CROWHEART - WY,43.242457,-109.010405,13057356,760607925,1.025208593,1.02408541,1.163451824,0.981831619,0.870394787,0.903495912,0.789882216,0.898889981
North_America,USA,6227600,WIND RIVER NEAR KINNEAR - WY,43.143847,-108.707895,13058045,760587964,1.69645044,0.999441351,0.798467631,1.012723694,0.824619093,0.857982746,0.254066374,0.857412817
North_America,USA,6228350,SF L WIND RIV AB WASHAKIE RES - NR FT WASHAKIE - WY,42.968289,-109.037628,13058451,760474827,0.732855735,0.981254046,0.938094533,1.035419627,0.655152499,0.796837713,0.559411593,0.79292302
North_America,USA,6233000,LITTLE POPO AGIE RIVER NEAR LANDER - WYO.,42.716626,-108.643446,13059025,760521438,0.2637687,0.711134518,1.674726194,1.30540303,0.301429859,0.498879505,-0.218725648,0.345908242
North_America,USA,6235500,LITTLE WIND RIVER NEAR RIVERTON - WY,42.997459,-108.375381,13058046,760504777,3.119759737,1.044264988,0.780155956,0.958621442,0.822655749,0.860011478,-1.13849567,0.847460298
North_America,USA,6236100,WIND RIVER AB BOYSEN RESERVOIR - NR SHOSHONI - WY,43.129125,-108.223986,13057643,760657854,1.499233919,0.96477312,0.815967693,1.059835365,0.816613318,0.880630844,0.437209567,0.861905108
North_America,USA,6244500,FIVEMILE C AB WYO CA NR PAV WYO,43.301347,-108.702895,13057152,760572976,1.258393311,0.562887414,1.689385305,1.497897957,0.274394583,0.222329012,-0.033693583,-0.021636899
North_America,USA,6253000,FIVEMILE CREEK NEAR SHOSHONI - WY,43.22218,-108.218986,13057438,760543032,0.076190634,0.778157767,2.947923619,1.280876433,0.126820251,0.718457112,-1.325999365,0.544618901
North_America,USA,6258000,MUDDY CREEK NEAR SHOSHONI - WYO.,43.286069,-108.275655,13057136,760553010,0.602072618,0.583401071,2.039834875,1.374528118,0.092374336,0.287942209,-0.436449482,0.093991017
North_America,USA,6259000,WIND R BL BOYSEN RES WYO,43.424958,-108.178986,13056823,760509737,1.326710398,1.029825555,1.514593236,0.96860952,0.612498393,0.591007003,0.27770963,0.588721265
North_America,USA,6260000,SOUTH FORK OWL CREEK NEAR ANCHOR - WY,43.666667,-108.855,13055868,760464791,0.968458523,0.840102256,1.288705675,1.18682497,0.401002957,0.55405502,0.334309915,0.49074782
North_America,USA,6260400,SOUTH FORK OWL CREEK BELOW ANCHOR RESERVOIR - WY,43.665789,-108.793454,13055868,760463125,1.307385437,0.748457507,1.485548362,1.220690062,0.155699874,0.359899028,-0.021315682,0.277707135
North_America,USA,6265337,COTTONWOOD C AT HIGH ISLAND RNCH NR HAMILTON DOME,43.762733,-108.676784,13055580,760434830,1.681936214,1.096082502,0.813520123,1.063860666,0.564638231,0.635248991,0.169727988,0.617438462
North_America,USA,6267400,EAST FORK NOWATER CREEK NEAR COLTER - WYO.,43.915234,-107.930093,13055006,760493058,0.122998807,1.638626947,0.591719606,0.669075641,0.188917415,0.152023806,-0.26240997,-0.111943764
North_America,USA,6268500,FIFTEEN MILE CREEK NEAR WORLAND - WYO.,44.020556,-108.014167,13054675,760513017,0.643672264,3.469137058,0.33987783,0.372249998,0.139071865,0.148816698,-0.141896663,-1.686116321
North_America,USA,6270000,NOWOOD RIVER NEAR TENSLEEP - WY,44.013293,-107.428131,13054838,760562939,0.385507124,0.608979155,1.466862724,1.43341018,0.223549678,0.260425181,-0.094731656,0.057814987
North_America,USA,6274300,BIGHORN RIVER AT BASIN - WY,44.383291,-108.036212,13053550,760587871,1.403485507,0.99017297,1.175446491,1.010134322,0.713789325,0.724957969,0.475120418,0.724595945
North_America,USA,6275000,WOOD RIVER AT SUNSHINE - WYO.,44.038611,-108.975,13054934,760473082,1.503775316,1.338509598,1.012568732,0.977508447,0.550650845,0.681388001,0.324824315,0.534588114
North_America,USA,6276500,GREYBULL RIVER AT MEETEETSE - WYO.,44.15551,-108.877075,13054258,760513009,1.20767403,1.074504697,1.258157244,1.165571822,0.490352364,0.647517642,0.392123057,0.603504362
North_America,USA,6278300,SHELL CREEK ABOVE SHELL CREEK RESERVOIR - WY,44.50802,-107.403689,13052837,760411477,3.012239687,1.094769787,0.556984395,0.982539578,0.752560628,0.792662986,-1.075234354,0.771363135
North_America,USA,6278500,SHELL CREEK NEAR SHELL - WY,44.564961,-107.712867,13052720,760582863,0.922752779,1.006072102,0.819162591,1.028779161,0.70580766,0.756833149,0.646137831,0.755060767
North_America,USA,6279500,BIGHORN RIVER AT KANE - WY,44.758566,-108.181497,13052187,760581187,1.508569079,1.064766845,1.215118947,1.058718481,0.728094193,0.763909085,0.384490912,0.748243125
North_America,USA,6279940,NORTH FORK SHOSHONE RIVER AT WAPITI - WY,44.469672,-109.43044,13053119,760552920,0.689454665,1.019153064,0.952218831,1.031342305,0.912808735,0.940637286,0.673926753,0.930192323
North_America,USA,6280300,SOUTH FORK SHOSHONE RIVER NEAR VALLEY - WY,44.208282,-109.554888,13054802,760527980,0.684602735,0.994370312,1.007390964,1.043066769,0.876516199,0.895251689,0.661210522,0.886604019
North_America,USA,6281000,SOUTH FORK SHOSHONE RIVER AB BUFFALO BILL RES - WY,44.419118,-109.257929,13053756,760571229,1.368809485,1.078594421,0.783196634,0.946104241,0.816189359,0.846224336,0.534370869,0.819088998
North_America,USA,6282000,SHOSHONE RIVER BELOW BUFFALO BILL RESERVOIR - WY,44.51662,-109.097922,13052874,760537940,1.182351055,1.116776366,1.235816644,1.058151009,0.664927458,0.679543243,0.551519225,0.654007525
North_America,USA,6284400,SHOSHONE RIVER NEAR GARLAND - WY,44.738841,-108.594568,13052154,760564547,3.222278685,1.543765845,2.318920707,2.278626656,-0.438369812,-0.208952161,-1.957529729,-0.841774348
North_America,USA,6284500,BITTER CREEK NEAR GARLAND - WY,44.753563,-108.592068,13052005,760439745,0.014729333,0.663246065,3.078489688,1.332992484,0.029449734,0.727450777,-1.496566741,0.453584145
North_America,USA,6284800,WHISTLE CREEK NEAR GARLAND - WY,44.722222,-108.58,13052540,760586183,0.059546271,0.61438547,1.642598425,1.579654947,0.231011083,0.412836452,-0.374310702,0.089253353
North_America,USA,6285100,SHOSHONE RIVER NEAR LOVELL - WY,44.838564,-108.435119,13051807,760641084,1.3799524,1.042200018,1.159316293,0.978786026,0.570096645,0.557886059,0.404548573,0.555370254
North_America,USA,6285400,SAGE CREEK AT SIDON CANAL - NEAR DEAVER - WY,44.885507,-108.550957,13051447,760554552,0.384352163,0.823568583,2.209439853,1.207079215,0.256395258,0.70435115,-0.547486682,0.5982313
North_America,USA,6289000,Little Bighorn River at State Line nr Wyola MT,45.00691,-107.615095,13051027,760589487,1.772810764,1.060965643,1.059283126,0.995541523,0.672615196,0.781355063,0.158613183,0.772970715
North_America,USA,6289600,WEST PASS CREEK NEAR PARKMAN - WY,44.987744,-107.482869,13050960,760374835,5.143275714,1.020008448,0.952357662,0.987156314,0.696769762,0.754234146,-3.15463019,0.753086749
North_America,USA,6290000,Pass Creek near Wyola MT,45.056356,-107.355921,13051032,760616107,1.050456996,1.062863568,0.68605156,0.899127785,0.595070545,0.627415124,0.485143325,0.608916222
North_America,USA,6290500,Little Bighorn R bl Pass Cr nr Wyola MT,45.177188,-107.393981,13050511,760614434,2.003979189,1.081892566,1.100307615,1.081658691,0.701702307,0.763144789,-0.052148917,0.736419035
North_America,USA,6291500,Lodge Grass Cr ab Willow C Div nr Wyola MT,45.126445,-107.600545,13050908,760561190,1.568542213,0.946843735,0.994502463,1.073493857,0.465969268,0.708350683,0.219961992,0.694572006
North_America,USA,6294000,Little Bighorn River near Hardin MT,45.735812,-107.557305,13049070,760629369,1.859400382,1.169653798,0.875503556,1.022133422,0.689502946,0.753199119,0.077787009,0.699695197
North_America,USA,6295113,Rosebud C at Reservation Bndry nr Kirby MT,45.361089,-106.990342,13050217,760644373,0.22323945,0.393098989,2.759753689,2.129511735,0.430589813,0.456069136,-1.006070278,-0.392833938
North_America,USA,6295250,Rosebud Creek near Colstrip MT,45.767496,-106.570021,13048099,760649332,0.456690432,0.505809222,2.781562478,2.235531577,0.173626444,0.371521027,-1.037656351,-0.471648268
North_America,USA,6296003,Rosebud Creek at mouth near Rosebud MT,46.26472,-106.475581,13046431,760509519,0.585479694,0.779542833,1.667621968,1.466617171,0.225015471,0.377904617,-0.103697058,0.191708214
North_America,USA,6298000,TONGUE RIVER NEAR DAYTON - WY,44.849412,-107.304525,13051721,760567867,1.952929611,1.098376157,0.759621856,0.999555695,0.766285981,0.844141335,-0.010187476,0.815690507
North_America,USA,6299500,WOLF CREEK AT WOLF - WYO.,44.772469,-107.234243,13052007,760419777,2.755106855,1.078510993,0.595839378,0.946958641,0.484491947,0.700924772,-0.873364469,0.686275035
North_America,USA,6299980,TONGUE RIVER AT MONARCH - WY,44.900249,-107.020905,13051394,760624439,2.405257072,1.018431844,0.69591271,1.065262834,0.782811985,0.844248972,-0.45409324,0.830125479
North_America,USA,6300500,EAST FORK BIG GOOSE CREEK NEAR BIG HORN - WY,44.538301,-107.226459,13052754,760454739,3.36505452,1.121003337,0.662371219,0.9825108,0.740204562,0.808699874,-1.403116673,0.772968245
North_America,USA,6301480,CONEY CREEK ABOVE TWIN LAKES - NEAR BIG HORN - WY,44.601355,-107.317576,13052434,760373197,12.66424775,1.15714319,0.584440174,0.857024869,0.809921742,0.853619178,-10.67319559,0.742001521
North_America,USA,6302000,BIG GOOSE CREEK NEAR SHERIDAN - WYO.,44.702191,-107.181462,13052268,760582856,3.833048155,1.189372742,0.504538792,0.943410506,0.709724162,0.792159871,-1.890658008,0.713186601
North_America,USA,6303500,LITTLE GOOSE CREEK IN CANYON - NEAR BIG HORN - WY,44.596081,-107.040065,13052602,760534605,2.792234158,1.065643696,0.90327122,0.979803191,0.734223439,0.808336856,-0.814413656,0.79640293
North_America,USA,6305500,GOOSE CREEK BELOW SHERIDAN - WY,44.823583,-106.961735,13051759,760662717,3.023603042,1.161287934,0.672782269,0.977417284,0.6788126,0.751009752,-1.074898084,0.702477025
North_America,USA,6305700,GOOSE CREEK NEAR ACME - WY,44.886361,-106.988959,13051681,760644409,3.247347231,0.998965623,0.670164645,0.998563753,0.735229942,0.784669708,-1.28680216,0.784662433
North_America,USA,6306200,PRAIRIE DOG CR AT WAKELEY SIDING - NR SHERIDAN - WY,44.842195,-106.881178,13052302,760592828,3.885185286,0.97112876,1.098903996,1.141852094,0.553390304,0.607238729,-1.921221724,0.581410725
North_America,USA,6306250,PRAIRIE DOG CREEK NEAR ACME - WY,44.983863,-106.839789,13051482,760627762,4.314579533,1.405013886,1.168381803,1.339667162,0.457252022,0.478113274,-2.362939976,0.257183883
North_America,USA,6306300,Tongue River at State Line nr Decker MT,45.008863,-106.836178,13051057,760621104,3.023924377,1.09106285,0.694574863,1.006254222,0.754215727,0.834583685,-1.061544156,0.811071138
North_America,USA,6307500,Tongue River at Tongue R Dam nr Decker MT,45.141367,-106.771449,13050717,760559524,3.073771789,1.088464307,0.768714545,0.991805886,0.699288051,0.743550321,-1.108186441,0.728597135
North_America,USA,6307600,Hanging Woman Creek near Birney MT,45.299157,-106.508371,13049911,760644376,2.089737965,2.316008236,1.087650438,0.627431548,0.053834091,0.137718077,-0.445835868,-0.616853439
North_America,USA,6307616,Tongue R at Birney Day School Br nr Birney MT,45.41166,-106.457808,13049575,760641040,3.089125776,0.999607427,0.776320071,0.999386263,0.689046282,0.73489533,-1.123951844,0.734894329
North_America,USA,6307740,Otter Creek at Ashland MT,45.583889,-106.255292,13048851,760699268,1.665261532,0.713924337,3.397571098,1.606180531,0.234990966,0.318324377,-1.603105625,0.043979197
North_America,USA,6307990,Tongue R ab T & Y Div Dam nr Miles City - MT,46.187502,-105.779996,13046575,760542804,2.673095306,1.102533274,0.791310506,1.084714504,0.780007893,0.839439172,-0.70035165,0.791506837
North_America,USA,6308400,Pumpkin Creek near Miles City MT,46.228336,-105.690549,13046265,760569425,0.695599608,1.276685143,1.382194077,0.905270509,0.313533563,0.605383503,0.157403964,0.508827398
North_America,USA,6308500,Tongue River at Miles City MT,46.384725,-105.84528,13045849,760522822,3.428426918,1.190708555,0.682502493,0.900244098,0.591393278,0.616844748,-1.482946116,0.560535622
North_America,USA,6309200,MIDDLE FORK POWDER RIVER NEAR BARNUM - WY,43.57774,-107.1384,13056250,760403228,0.328341883,0.799221111,0.973792811,1.249764555,0.352891488,0.47704848,0.066961486,0.386670735
North_America,USA,6309500,MIDDLE FORK POWDER RIVER ABOVE KAYCEE - WY,43.647468,-106.808664,13055938,760546326,0.404622318,0.613129063,1.734519166,1.284602477,0.249399927,0.305732687,-0.207225521,0.155799316
North_America,USA,6311000,NORTH FORK POWDER RIVER NEAR HAZELTON - WY,44.027742,-107.080895,13055459,760399865,2.677345713,0.929962761,0.845228494,1.07895463,0.368489401,0.593603087,-0.798957614,0.580122043
North_America,USA,6311400,NF POWDER RIVER BELOW PASS CREEK - NR MAYOWORTH - WY,43.911357,-106.8895,13055459,760537986,1.160528515,0.935570935,1.611323959,1.113094121,0.364533992,0.532504935,0.103728036,0.514723769
North_America,USA,6312500,POWDER RIVER NEAR KAYCEE - WYO.,43.69303,-106.530595,13055843,760504723,0.907229324,1.067624824,1.624658306,1.194989248,0.215148677,0.321469039,-0.007370834,0.290776348
North_America,USA,6313000,SOUTH FORK POWDER RIVER NEAR KAYCEE - WY,43.619417,-106.577264,13056393,760551322,0.305954453,1.35709388,0.652938334,0.734092176,0.248797958,0.144119425,-0.080025708,0.035243778
North_America,USA,6313500,POWDER RIVER AT SUSSEX - WY,43.69553,-106.30725,13055764,760524691,0.676283902,1.02420256,1.145491443,1.087109789,0.492342457,0.488141874,0.380584104,0.480218681
North_America,USA,6313590,POWDER RIVER ABOVE BURGER DRAW - NEAR BUFFALO - WY,44.144424,-106.139191,13054240,760599538,0.780981204,0.931209159,1.308331695,1.17636628,0.638086741,0.687631331,0.476531878,0.634744706
North_America,USA,6316400,CRAZY WOMAN CREEK AT UPPER STA - NEAR ARVADA - WY,44.491091,-106.177808,13053294,760567894,9.849251444,1.32592353,0.465532764,0.926210071,0.511823501,0.602472022,-7.878807501,0.480673904
North_America,USA,6317000,POWDER RIVER AT ARVADA - WY,44.649982,-106.127528,13052618,760676042,2.070363377,1.538132792,0.667182601,0.869524207,0.58901,0.617417254,-0.193883563,0.32696182
North_America,USA,6317020,WILD HORSE CREEK NEAR ARVADA - WY,44.632482,-106.031967,13053021,760592845,0.804559884,0.962577519,1.845222697,1.0852912,0.269242322,0.335439136,-0.134286133,0.328943987
North_America,USA,6318500,CLEAR CREEK NEAR BUFFALO - WYO.,44.332751,-106.777274,13053580,760483042,3.134173696,0.972711339,0.623110126,1.007474211,0.575900169,0.730442346,-1.208303423,0.728961508
North_America,USA,6320000,ROCK CREEK NEAR BUFFALO - WY,44.456083,-106.878945,13053400,760348248,4.110184751,1.014385111,0.58305322,0.962133177,0.477392355,0.619073723,-2.181228152,0.616926044
North_America,USA,6320500,SOUTH PINEY CREEK AT WILLOW PARK - WYO.,44.466358,-107.034784,13053126,760364889,1.904171485,0.992551469,1.02916693,1.025707204,0.494959406,0.563638447,-0.03607084,0.562818406
North_America,USA,6321000,SOUTH PINEY CREEK NEAR STORY - WYO.,44.557194,-106.937005,13053126,760439764,1.378727905,0.96075215,1.006708877,1.035344749,0.478846303,0.7337867,0.355732191,0.728597778
North_America,USA,6321500,NORTH PINEY CREEK NEAR STORY - WY,44.580527,-106.932561,13052648,760541264,2.090748013,1.265604728,0.629164244,1.05983267,0.672224443,0.816478935,-0.197784289,0.671662063
North_America,USA,6323000,PINEY CREEK AT KEARNY - WYO.,44.535528,-106.822278,13052860,760581200,2.698625562,1.108400955,0.560770577,0.935072681,0.707729737,0.781471857,-0.778671749,0.747570063
North_America,USA,6323500,PINEY CREEK AT UCROSS - WY,44.562476,-106.54088,13052706,760649424,4.571833086,1.180448287,0.714262071,1.279852871,0.321794452,0.314576453,-2.646861737,0.237973326
North_America,USA,6324000,CLEAR CREEK NEAR ARVADA - WY,44.871652,-106.082802,13051707,760676025,5.141411223,1.206784239,0.537406386,0.960868902,0.601316737,0.663976388,-3.186194944,0.603511876
North_America,USA,6324500,Powder River at Moorhead MT,45.057765,-105.878067,13050896,760676011,3.292933236,1.289188097,0.619163965,0.950100271,0.64926469,0.722248129,-1.350658241,0.595938322
North_America,USA,6324970,LITTLE POWDER RIVER AB DRY CREEK - NEAR WESTON - WY,44.926929,-105.353327,13051335,760671029,0.566723275,1.082549799,1.819081958,1.094438028,0.362089056,0.452945282,-0.124968598,0.438749721
North_America,USA,6326500,Powder River near Locate MT,46.430004,-105.309983,13045856,760506178,2.894663227,1.456109336,0.568293988,0.907682131,0.498542424,0.477935513,-1.006882788,0.300636258
North_America,USA,6329200,Burns Creek near Savage MT,47.372237,-104.429947,13041813,760416250,0.169401275,0.4955836,0.77219177,1.378282937,0.142063951,0.134082155,-0.215666524,-0.071143128
North_America,USA,6329597,CHARBONNEAU CREEK NR CHARBONNEAU - ND,47.850853,-103.794091,13040011,760309718,0.367387721,1.823340697,0.783277544,0.707852588,0.147779195,0.230755012,-0.083257688,-0.164035165
North_America,USA,6331000,LITTLE MUDDY RIVER BL COW CREEK NR WILLISTON - ND,48.284468,-103.572972,13038342,760278068,0.452269578,0.582587833,1.35088325,1.548268612,0.125219209,0.358768059,-0.090123435,0.058719069
North_America,USA,6332000,WHITE EARTH RIVER AT WHITE EARTH - ND,48.376409,-102.767126,13038067,760309677,0.041632441,0.248665056,2.335903372,3.208513506,0.376925283,0.693048997,-0.758217364,-1.35292478
North_America,USA,6332515,BEAR DEN CREEK NR MANDAREE - ND,47.787237,-102.768526,13040453,760314715,1.048526728,0.998859331,1.532348231,1.172507841,0.096980171,0.305142746,-0.049378051,0.284048284
North_America,USA,6332523,E. FORK SHELL CREEK NR PARSHALL - ND,47.94862,-102.21489,13039686,760329677,2.953849343,0.673250745,0.835701164,1.093844902,0.085031367,0.182667929,-1.163721092,0.114786096
North_America,USA,6332770,DEEPWATER CREEK AT MOUTH NR RAUB - ND,47.737785,-102.107669,13040533,760379614,1.033952604,0.514404345,0.985444153,1.240490817,0.04896116,0.178313057,0.048243977,0.015719346
