Folder,Data_Source,Code,Name,Latitude,Longitude,COMID_v1,COMID_v2,Bias,Bias Corrected,Variability,Corrected Variability,Correlation,Corrected Correlation,KGE,Corrected KGE
North_America,USA,6893578,Blue River at Stadium Drive in Kansas City - MO,39.058338,-94.511898,13069246,760621558,0.396436917,1.512016845,0.575455758,0.643473922,0.292203212,0.280935493,-0.022498167,0.047988519
North_America,USA,6893793,L. Blue R. below Longview D.S. at KC - MO,38.925917,-94.468583,13069406,760553344,0.866436708,2.047890106,0.555624235,0.545803038,0.383910517,0.396640583,0.228718453,-0.291669904
North_America,USA,6893890,East Fork Little Blue River nr Blue Springs - MO,39.025562,-94.343839,13069095,760510074,0.787464019,1.433143032,0.766936697,0.889173543,0.323639963,0.228021361,0.253707198,0.107897759
North_America,USA,6893910,Little Blue River at 39th St. in Independence - MO,39.04723,-94.33773,13069006,760619895,2.553949415,1.689347107,0.648176042,0.740840586,0.348479579,0.247297203,-0.721341843,-0.053054859
North_America,USA,6895000,CROOKED RIVER NEAR RICHMOND - MO.,39.332664,-93.98,13068404,760693088,0.439143209,1.241901674,0.680236164,0.658077242,0.280330039,0.279960254,0.033183521,0.167002504
North_America,USA,6896000,WAKENDA CREEK AT CARROLLTON - MO.,39.346733,-93.496042,13068343,760643167,0.531772626,1.039116475,0.814715919,0.820248463,0.406235499,0.458796965,0.221460761,0.428386985
North_America,USA,6898000,Thompson River at Davis City - IA,40.64028,-93.80828,13065812,760674683,0.677600718,1.946058882,0.584874227,0.560638676,0.343437795,0.290256333,0.158962169,-0.261666301
North_America,USA,6898400,Weldon River near Leon - IA,40.695838,-93.635498,13065074,760588151,0.623358978,2.474051879,0.464387031,0.431427981,0.268487786,0.285778269,0.01824146,-0.733844215
North_America,USA,6899500,Thompson River at Trenton - MO,40.069303,-93.638033,13066654,760673062,0.602136627,1.756767118,0.610676557,0.562153417,0.390512525,0.356898522,0.17456497,-0.085350455
North_America,USA,6899700,SHOAL CREEK NEAR BRAYMER MO,39.668489,-93.767122,13067522,760651462,0.516042505,1.303639553,0.753550278,0.700253938,0.362102284,0.360884146,0.162225675,0.231551072
North_America,USA,6900000,MEDICINE CREEK NEAR GALT - MO,40.129744,-93.362542,13066339,760683042,0.466224046,1.969711927,0.581897331,0.520498381,0.266759768,0.25998636,0.001316943,-0.310680439
North_America,USA,6900050,Medicine Creek near Laredo - MO,40.026611,-93.436222,13067063,760674731,0.349543185,1.769300637,0.547184474,0.581107205,0.316707594,0.245398808,-0.046434174,-0.156165042
North_America,USA,6901500,Locust Creek near Linneus - MO,39.895931,-93.236519,13067409,760679734,0.35974745,1.444010305,0.614740822,0.576720365,0.397784682,0.364116028,0.04030669,0.116450779
North_America,USA,6902000,Grand River near Sumner - MO,39.640033,-93.273686,13067693,760746312,0.593088039,1.332764851,0.715612682,0.715820041,0.496633216,0.470771071,0.293012299,0.313287576
North_America,USA,6903400,Chariton River near Chariton - IA,40.95189,-93.259848,13064293,760626404,0.524355395,1.954752546,0.566049327,0.541304298,0.406891124,0.386137322,0.124597741,-0.224247344
North_America,USA,6904050,Chariton River at Livonia - MO,40.484017,-92.685914,13065471,760746246,0.480896507,1.126397119,1.244252023,0.912221913,0.467876688,0.514422385,0.217515043,0.490621119
North_America,USA,6904500,Chariton River at Novinger - MO,40.234333,-92.686375,13066097,760674715,0.479301087,1.236246452,0.872933979,0.791594269,0.465450173,0.461468663,0.243021368,0.376091885
North_America,USA,6906000,Mussel Fork near Musselfork - MO,39.523528,-92.949639,13068136,760666449,0.571763827,2.214828641,0.444643553,0.444753127,0.463925039,0.479978725,0.117286362,-0.433363123
North_America,USA,6906150,Long Branch Creek near Atlanta - MO,39.897306,-92.49325,13067241,760524970,0.941176732,2.979822854,0.3404408,0.348166249,0.449461476,0.419428213,0.138854726,-1.163711943
North_America,USA,6906200,East Fork Little Chariton R. nr Macon - MO,39.751447,-92.518956,13068077,760669758,0.840767438,1.680112141,0.708019255,0.666777098,0.468925572,0.441527249,0.37338384,0.058999554
North_America,USA,6906300,East Fork Little Chariton R. nr Huntsville - MO,39.454914,-92.568497,13068077,760674774,0.91852917,1.859764092,0.519180246,0.593777086,0.496313213,0.459451004,0.298911196,-0.093802801
North_America,USA,6906800,Lamine River near Otterville - MO,38.70225,-92.978833,13069938,760691473,0.7843575,2.57901476,0.369746699,0.420064995,0.354983268,0.328192892,0.072763517,-0.811335698
North_America,USA,6907500,SOUTH FORK BLACKWATER RIVER NEAR ELM - MO.,38.818956,-94.035864,13069731,760541703,0.820020478,1.953414901,0.410342294,0.51050661,0.424755355,0.397290479,0.156794663,-0.229578188
North_America,USA,6907700,Blackwater River at Valley City - MO,38.87001,-93.62216,13069500,760681477,0.557960514,1.842519557,0.53863873,0.571878094,0.440699173,0.426127606,0.150841273,-0.105647816
North_America,USA,6908000,Blackwater River at Blue Lick - MO,38.992242,-93.196871,13069172,760708090,0.716768385,1.522036127,0.602651528,0.631184807,0.540569973,0.540555113,0.329789656,0.212830406
North_America,USA,6909500,MONITEAU CREEK NEAR FAYETTE - MO,39.120833,-92.567222,13069204,760588272,0.978097127,2.043494367,0.442829878,0.455812562,0.395271897,0.387997309,0.177434283,-0.326486998
North_America,USA,6910230,HINKSON CREEK AT COLUMBIA - MO,38.92775,-92.339944,13069342,760601599,0.872408747,2.567690703,0.362368215,0.422682652,0.352066807,0.325330679,0.082028735,-0.80170146
North_America,USA,6910750,Moreau River near Jefferson City - MO,38.529031,-92.192031,13070333,760658206,0.701365102,1.825739428,0.425526825,0.459859729,0.295303043,0.263704606,0.043025584,-0.231149066
North_America,USA,6910800,MARAIS DES CYGNES R NR READING - KS,38.567005,-95.961632,13070194,760648219,0.34891717,1.714169299,0.763483598,0.693572649,0.287964911,0.299059004,0.006600368,-0.046543735
North_America,USA,6911000,MARAIS DES CYGNES R AT MELVERN - KS,38.516421,-95.691924,13070346,760639903,0.295305424,1.246316672,0.897364079,0.828774119,0.173421337,0.168843159,-0.091036601,0.116364385
North_America,USA,6911490,SALT C AT LYNDON - KS,38.6014,-95.68471,13070123,760668184,0.265456939,1.032641632,0.95095761,1.043437242,0.356716324,0.361407724,0.022363794,0.359100347
North_America,USA,6911500,SALT C NR LYNDON - KS,38.608899,-95.638317,13070123,760679831,0.408334951,1.796835629,0.655207267,0.566159057,0.267993586,0.284468496,-0.002388622,-0.155487048
North_America,USA,6911900,DRAGOON C NR BURLINGAME - KS,38.71069,-95.836029,13069873,760684815,0.360800098,1.706649602,0.725983473,0.636420383,0.297331208,0.315772884,0.011362047,-0.048670846
North_America,USA,6912500,HUNDRED AND TEN MILE C NR QUENEMO - KS,38.644923,-95.559801,13070112,760651540,0.403998588,1.328609697,0.970149899,0.801104486,0.13547693,0.163474291,-0.050480295,0.079500668
North_America,USA,6913000,MARAIS DES CYGNES R NR POMONA - KS,38.584178,-95.45359,13070122,760701465,0.368663097,0.885528745,1.341180124,1.181428064,0.31942414,0.352067881,0.010973376,0.317478322
North_America,USA,6913500,MARAIS DES CYGNES R NR OTTAWA - KS,38.618186,-95.268213,13070104,760721431,0.399513116,1.370497386,0.921659855,0.801129074,0.30849613,0.302189935,0.080815972,0.185287262
North_America,USA,6914000,POTTAWATOMIE C NR GARNETT - KS,38.333631,-95.248863,13070723,760678189,0.53961241,1.665270229,0.687883268,0.614465188,0.363716627,0.377619328,0.154878637,0.010768344
North_America,USA,6914950,BIG BULL C NR EDGERTON - KS,38.75334,-94.97719,13069955,760608268,0.724902689,2.012960636,0.538000088,0.554724316,0.419667961,0.403927097,0.208856697,-0.256846288
North_America,USA,6914990,L BULL C NR SPRING HILL - KS,38.76751,-94.87941,13069956,760446859,0.86671907,1.713802183,0.651068471,0.628667246,0.407438628,0.43606832,0.299538725,0.017441854
North_America,USA,6915800,MARAIS DES CYGNES R AT LA CYGNE - KS,38.345382,-94.772417,13070744,760711466,0.513158903,1.322130626,0.866092316,0.827241197,0.468381336,0.471319278,0.26681249,0.357258178
North_America,USA,6917060,Little Osage River at Horton - MO,37.994806,-94.369306,13071556,760651591,0.66938995,1.411383481,0.675438991,0.829672027,0.415789143,0.502612606,0.254382686,0.332435617
North_America,USA,6917240,MARMATON R NR UNIONTOWN - KS,37.8356,-94.98136,13071994,760606675,0.782854895,1.312096367,0.723797398,0.77535531,0.398062111,0.379706215,0.303028626,0.27018238
North_America,USA,6917380,MARMATON R NR MARMATON - KS,37.817541,-94.79191,13071989,760644949,0.888789019,2.269023421,0.486689889,0.516217727,0.416962352,0.350870986,0.215278361,-0.505268816
North_America,USA,6917500,MARMATON R NR FORT SCOTT - KS,37.863315,-94.678599,13071882,760638288,0.762068363,1.490158341,0.610853857,0.586537694,0.366953672,0.357282166,0.21974758,0.092094448
North_America,USA,6918060,Marmaton River near Nevada - MO,37.862028,-94.39925,13071827,760669904,0.70924719,1.133162963,0.781366034,0.866537393,0.603699406,0.629629344,0.462048172,0.584405167
North_America,USA,6918070,Osage River above Schell City - MO,38.055861,-94.145417,13071505,760688194,0.690594874,1.488313794,0.728479586,0.780929026,0.61999027,0.706272667,0.439765887,0.389493489
North_America,USA,6918440,Sac River near Dadeville - MO,37.443142,-93.684883,13072837,760616688,0.828482121,1.46036305,0.827056238,0.809253875,0.491473045,0.424975393,0.436149318,0.239098219
North_America,USA,6918460,Turnback Creek above Greenfield - MO,37.402369,-93.802028,13072817,760684916,0.773231991,1.463606874,0.828029731,0.812116148,0.480904694,0.424737077,0.408005541,0.237662078
North_America,USA,6918740,Little Sac River near Morrisville - MO,37.482856,-93.485647,13072676,760591726,0.717770111,1.861403687,0.652863715,0.622763832,0.453570633,0.418509873,0.293783062,-0.105646511
North_America,USA,6919020,Sac River at Hwy J below Stockton - MO,37.735875,-93.779683,13072171,760704859,0.814943821,0.960576648,1.24586062,1.062140428,0.355927012,0.44021977,0.286191029,0.435403206
North_America,USA,6919900,Sac River near Caplinger Mills - MO,37.869831,-93.803164,13071923,760653265,0.788113042,1.165955362,1.045432792,0.950702597,0.47945618,0.456040517,0.43615065,0.429155594
North_America,USA,6920580,Weaubleau Creek near Collins - MO,38.011944,-93.627222,13071623,760561735,0.054014338,0.993652554,1.236157056,1.104727117,0.558611308,0.560240452,-0.070272398,0.547897667
North_America,USA,6921350,Pomme de Terre River near Hermitage - MO,37.906061,-93.328917,13071750,760609998,0.742195155,0.927256032,0.975280864,1.057752426,0.43126753,0.46392368,0.375075208,0.455936724
North_America,USA,6921590,South Grand River at Archie - MO,38.479167,-94.334592,13070410,760688160,0.672189885,2.50082876,0.440242767,0.443674629,0.381531867,0.354115893,0.103735272,-0.726021774
North_America,USA,6921720,Big Creek near Blairstown - MO,38.554978,-93.965353,13070486,760668187,0.593890744,1.640751192,0.536500155,0.607398033,0.489228233,0.46707927,0.199597207,0.078749275
North_America,USA,6923250,Niangua River at Windyville - MO,37.684207,-92.92435,13072304,760751453,0.614804297,1.816762205,0.644585056,0.781675293,0.365311827,0.301799186,0.176881182,-0.096471867
North_America,USA,6923950,Niangua River at Tunnel Dam near Macks Creek - MO,37.936944,-92.851361,13072135,760691533,0.694922473,1.678987559,0.612516468,0.701937695,0.366398483,0.35577862,0.197088631,0.017713672
North_America,USA,6926510,Osage River below St. Thomas - MO,38.421444,-92.20825,13070728,760706470,0.680201393,1.066100053,0.98443744,0.917942129,0.620982321,0.650618035,0.503847056,0.635074709
North_America,USA,6927000,Maries River at Westphalia - MO,38.431806,-91.988611,13070839,760666533,0.502790332,1.791694067,0.536876649,0.532518488,0.262968781,0.224340296,-0.002454842,-0.20289918
North_America,USA,6927240,Auxvasse Creek near Reform - MO,38.76,-91.840278,13069925,760669835,0.749896665,2.347512399,0.416224738,0.494818103,0.35991273,0.347690669,0.098303295,-0.580033505
North_America,USA,6928000,Gasconade River near Hazelgreen - MO,37.759207,-92.451838,13072100,760669913,0.702202173,1.688866066,0.5962781,0.611918325,0.410232804,0.359729286,0.225725977,-0.017393941
North_America,USA,6928420,Roubidoux Creek at Polla Rd bl Ft. Leonard Wood,37.79194,-92.18333,13072798,760608342,0.944191922,2.861029689,0.367243704,0.480112265,0.475085797,0.535076409,0.175967238,-0.987427661
North_America,USA,6930000,BIG PINEY RIVER NR BIG PINEY - MO,37.665636,-92.049914,13072735,760668256,0.536767302,1.487513496,0.755816473,0.73998911,0.442445205,0.378636792,0.235096427,0.168514998
North_America,USA,6930060,Big Piney below Ft. Leonard Wood - MO,37.76025,-92.057972,13072735,760699867,0.511048459,1.685494584,0.68269623,0.741724763,0.483498217,0.437188272,0.221200036,0.076221908
North_America,USA,6932000,Little Piney Creek at Newburg - MO,37.909536,-91.903322,13071738,760631629,0.665170183,1.515528927,0.76591367,0.753866381,0.426399691,0.403308417,0.295780765,0.173929375
North_America,USA,6933500,Gasconade River at Jerome - MO,37.929925,-91.977331,13071674,760668236,0.635766191,1.419903663,0.73140426,0.722827567,0.48084853,0.457273923,0.311285118,0.259935653
North_America,USA,6934000,Gasconade River near Rich Fountain - MO,38.388808,-91.819889,13071164,760688169,0.626597312,1.369853913,0.724122566,0.732921646,0.438117399,0.395110431,0.271131024,0.242362782
North_America,USA,6935850,Creve Coeur Creek at Chesterfield - MO,38.646444,-90.527028,13069826,760525076,1.34387189,1.818657758,0.554563706,0.615294542,0.493630354,0.501738076,0.242985081,-0.032697322
North_America,USA,6935890,Creve Coeur Creek near Creve Coeur - MO,38.68275,-90.488889,13069826,760556691,0.709171142,2.05185674,0.52679304,0.572137402,0.526104735,0.518221211,0.269874686,-0.23352333
North_America,USA,7010075,Deer Creek at Ladue - MO,38.616389,-90.364222,13070266,760448535,0.950969028,2.177491044,0.434410182,0.527697938,0.559050893,0.56851737,0.281159271,-0.340049124
North_America,USA,7010082,Black Creek near Brentwood - MO,38.616719,-90.337338,13070266,760475159,0.953301471,2.341752491,0.409396296,0.56417946,0.557471936,0.537050731,0.260524121,-0.48477652
North_America,USA,7010086,Deer Creek at Maplewood - MO,38.600889,-90.326167,13070266,760545047,0.826987658,2.104280256,0.465989732,0.522518759,0.502496562,0.505860151,0.249926732,-0.300614243
North_America,USA,7010097,River des Peres at St. Louis - MO,38.559417,-90.283194,13070266,760634907,0.989580621,2.759256818,0.360281584,0.433548482,0.376203461,0.40666051,0.106428326,-0.941108865
North_America,USA,7010350,Meramec River at Cook Station - MO,37.829147,-91.437483,13072247,760598356,0.867580671,1.704106245,0.615901272,0.630427319,0.46961015,0.490811277,0.331883165,0.055742235
North_America,USA,7013000,Meramec River near Steelville - MO,37.998472,-91.360936,13071579,760698184,0.758898303,1.882861835,0.650741469,0.618541932,0.354106186,0.307513193,0.227154369,-0.185113183
North_America,USA,7014000,Huzzah Creek near Steelville - MO,37.974768,-91.204584,13071571,760639944,0.571381945,1.293535452,0.754931052,0.980833686,0.515578693,0.609127031,0.308309152,0.510804654
North_America,USA,7014500,Meramec River near Sullivan - MO,38.158531,-91.108458,13071208,760693179,0.662671904,1.476747091,0.758517213,0.749651574,0.42712602,0.395438944,0.292689051,0.190397509
North_America,USA,7015000,BOURBEUSE RIVER NR ST. JAMES MO,38.033376,-91.648213,13071406,760528452,0.837395084,1.288543488,0.567115349,0.593985805,0.42822204,0.459774929,0.264636474,0.265188461
North_America,USA,7015720,Bourbeuse River near High Gate - MO,38.146908,-91.580881,13071200,760568380,0.582669949,2.167540904,0.472480878,0.518758725,0.372400057,0.354667939,0.080042129,-0.418167266
North_America,USA,7016500,Bourbeuse River at Union - MO,38.444125,-90.995461,13070726,760736423,0.624996704,1.9445395,0.485901147,0.511772168,0.287497745,0.249973142,0.044707078,-0.301176995
North_America,USA,7017200,Big River at Irondale - MO,37.830011,-90.6909,13071974,760546772,0.61707885,1.648613404,0.61088115,0.653905593,0.432656773,0.440839812,0.212649746,0.076343786
North_America,USA,7018000,BIG RIVER NEAR DESOTO - MISSOURI,38.122531,-90.675739,13071266,760614974,0.507408601,1.315965169,0.644056696,0.698432905,0.414094465,0.382970713,0.155827495,0.244022592
North_America,USA,7019000,Meramec River near Eureka - MO,38.505609,-90.591792,13070600,760759712,0.614029277,1.379589989,0.692151076,0.720096177,0.403392901,0.363534246,0.225607083,0.207836276
North_America,USA,7020550,South Fork Saline Creek near Perryville - MO,37.736944,-89.928333,13072260,760601691,0.769438012,1.722226338,0.567151018,0.717767625,0.51169796,0.533984482,0.307933563,0.095325219
North_America,USA,7021000,Castor River at Zalma - MO,37.146647,-90.075503,13073382,760644998,0.61523018,1.875695246,0.60218434,0.648052948,0.48085095,0.456388478,0.241171396,-0.089138365
North_America,USA,7024000,BAYOU DE CHIEN NEAR CLINTON - KY,36.628671,-88.963951,13074408,760513584,0.76450853,1.496839785,0.534770188,0.658377333,0.516426803,0.528378136,0.288847382,0.234504735
North_America,USA,7024200,CROOKED CREEK NEAR HUNTINGDON - TN,36.064506,-88.404771,13075355,760473690,0.52303063,1.284695225,0.778858043,0.810733814,0.542060487,0.536175162,0.302782571,0.423799912
North_America,USA,7024300,BEAVER CREEK AT HUNTINGDON - TN,35.998837,-88.433548,13075519,760516959,0.598681022,1.188913777,0.768834774,0.843313256,0.58844805,0.588436011,0.380428139,0.520808944
North_America,USA,7024500,SOUTH FORK OBION RIVER NEAR GREENFIELD - TN,36.118121,-88.810895,13075347,760590166,0.697566126,1.103004577,0.914473965,0.965648173,0.649854136,0.651028656,0.529486369,0.634526349
North_America,USA,7025400,NORTH FORK OBION RIVER NEAR MARTIN - TENN (CE),36.40531,-88.854768,13074715,760675008,0.733333583,1.152293511,0.666849139,0.843936507,0.553664288,0.555203893,0.382492071,0.504628721
North_America,USA,7026000,OBION RIVER AT OBION - TN,36.251179,-89.192569,13075094,760645068,0.764748125,1.054879783,0.820063425,0.996789646,0.626646514,0.635153944,0.523435795,0.631035582
North_America,USA,7026300,OBION RIVER NEAR BOGOTA - TN (CE),36.136737,-89.428962,13075260,760660052,0.813547304,0.919167546,0.924213589,1.038263223,0.595514979,0.636184409,0.548207658,0.625353841
North_America,USA,7026500,REELFOOT CREEK NEAR SAMBURG - TN,36.442286,-89.296459,13074728,760526909,0.870606951,1.546924831,0.414814987,0.500885643,0.448370496,0.426896062,0.185457693,0.063682727
North_America,USA,7028100,S FK FORKED DEER RIVER NEAR HALLS - TENN (CE),35.92924,-89.39035,13075903,760566885,0.757772255,0.925817798,0.919253641,1.108714117,0.663648221,0.656928283,0.577712451,0.632549375
North_America,USA,7028500,NORTH FORK FORKED DEER RIVER AT TRENTON - TN,35.980346,-88.926453,13075655,760561889,0.06027285,0.767539414,1.210901685,1.267149243,0.481955963,0.525161137,-0.093588708,0.407649945
North_America,USA,7028960,MIDDLE FORK FORKED DEER RIVER NEAR FAIRVIEW,35.744236,-88.846448,13075991,760551923,0.731079657,1.060186482,0.932533619,1.07096695,0.692220347,0.712137206,0.585755896,0.697471144
North_America,USA,7029100,NORTH FORK FORKED DEER RIVER AT DYERSBURG - TN,36.030349,-89.387017,13075484,760625118,0.766246682,0.961530793,0.866463124,1.042086109,0.615715246,0.618978699,0.530801233,0.614735997
North_America,USA,7029270,HATCHIE RIVER NEAR WALNUT - MISS.,34.941757,-88.787556,13077551,760530353,0.691547675,1.119914061,0.865176161,0.878971997,0.571870211,0.568408794,0.455375891,0.535997706
North_America,USA,7029500,HATCHIE RIVER AT BOLIVAR - TN,35.275329,-88.97663,13076863,760583574,0.648579863,0.972181462,1.031350768,1.054555297,0.685663544,0.701101145,0.527468106,0.694892352
North_America,USA,7030392,WOLF RIVER AT LAGRANGE - TN,35.03259,-89.246736,13077384,760472105,0.809410907,0.893128658,1.214644404,1.344272439,0.641799435,0.630483299,0.540974873,0.483775642
North_America,USA,7031650,WOLF RIVER AT GERMANTOWN - TN,35.116479,-89.801474,13077145,760618530,0.76190774,1.024309351,0.940593713,1.087665705,0.608522836,0.610611175,0.537970346,0.600125173
North_America,USA,7035000,Little St. Francis River at Fredericktown - MO,37.55937,-90.31291,13072572,760541799,0.628619385,1.987164851,0.581517257,0.658989952,0.479954824,0.493898834,0.236129361,-0.160569122
North_America,USA,7035800,St. Francis River near Mill Creek - MO,37.502417,-90.457889,13072690,760611692,0.602053954,1.991914329,0.533746227,0.575475234,0.46326713,0.493537885,0.185238802,-0.191897306
North_America,USA,7037300,Big Creek at Sam A Baker State Park - MO,37.26116,-90.50651,13073100,760596734,0.523044495,1.461423756,0.713327789,1.019981607,0.52954158,0.583037416,0.271303469,0.377770988
North_America,USA,7037500,St. Francis River near Patterson - MO,37.194531,-90.503314,13073226,760668292,0.562881197,1.888400244,0.58174339,0.568506095,0.413258541,0.384035432,0.157220682,-0.163982102
North_America,USA,7039500,St. Francis River at Wappapello - MO,36.928108,-90.265283,13073869,760723223,0.598690776,0.937028364,1.16926501,1.083856042,0.649475528,0.693419326,0.440922955,0.675979981
North_America,USA,7040000,St. Francis River at Fisk - MO,36.790278,-90.201667,13074144,760641703,0.533976878,0.801043556,1.088257973,1.113001294,0.712409061,0.752838495,0.445314893,0.663188824
North_America,USA,7040100,St. Francis River at St. Francis - AR,36.455893,-90.137041,13075450,760655032,0.660911348,0.858462279,1.12102477,1.111034288,0.693358384,0.718158691,0.527075915,0.665640817
North_America,USA,7040450,ST. FRANCIS RIVER AT LAKE CITY - ARK.,35.821186,-90.432326,13075876,760603497,0.035832461,0.578869865,1.702499183,1.600506103,0.568640528,0.61545277,-0.268540555,0.171848599
North_America,USA,7047800,St. Francis River at Parkin - AR,35.273056,-90.559167,13077468,760645141,1.931926837,0.979550784,1.419088441,1.164833197,0.593835936,0.610112607,-0.099587194,0.576207206
North_America,USA,7047900,St. Francis Bay at Riverfront - AR,35.259532,-90.68011,13077716,760575254,0.114669445,0.723931636,2.32887417,1.665500682,0.628609219,0.684518211,-0.639404729,0.213467318
North_America,USA,7048000,WEST FORK WHITE RIVER AT GREENLAND - ARK,35.982906,-94.172622,13075725,760520290,0.645081417,1.546725196,0.593593288,0.585865877,0.414698447,0.379864013,0.20394,0.075346468
North_America,USA,7048550,West Fork White River east of Fayetteville - AR,36.05397,-94.08326,13075725,760595163,0.541254932,1.528894494,0.632619873,0.724125591,0.442411264,0.452804038,0.189863966,0.190518996
North_America,USA,7048600,White River near Fayetteville - AR,36.073134,-94.081313,13075335,760633434,0.649764383,1.672977845,0.658493148,0.669137953,0.443600491,0.428840058,0.259140816,0.057348127
North_America,USA,7048700,White River near Goshen - AR,36.10591,-94.01187,13075335,760545240,0.661523045,1.692831828,0.652257668,0.662668841,0.392005584,0.377293363,0.222087031,0.009256941
North_America,USA,7048800,Richland Creek at Goshen - AR,36.10417,-94.0075,13075459,760515288,0.50876434,1.852612495,0.394613495,0.657648383,0.466644453,0.485680256,0.055397738,-0.052937556
North_America,USA,7050152,Roaring River at Roaring River State Park,36.5809,-93.83381,13074504,760466994,0.335504452,1.066435302,1.120382942,1.287547925,0.584594644,0.665366658,0.207151972,0.553819619
North_America,USA,7050500,KINGS RIVER NEAR BERRYVILLE - ARKANSAS,36.425992,-93.623192,13074733,760630079,0.555172647,1.634530338,0.588732535,0.610778311,0.401963468,0.356784455,0.148730363,0.016207079
North_America,USA,7052120,South Creek near Springfield - MO,37.153639,-93.362778,13073444,760380423,1.72779426,2.263270254,0.432184083,0.504554996,0.433320964,0.415583665,-0.083154897,-0.477450486
North_America,USA,7052152,Wilson Creek near Brookline - MO,37.147139,-93.375472,13073444,760513543,0.603714437,1.037273039,1.066910556,1.177946903,0.603495699,0.638098372,0.435433856,0.594997323
North_America,USA,7052250,James River near Boaz - MO,37.006583,-93.364667,13073658,760600082,0.663149264,1.560963797,0.744967047,0.863507831,0.51390016,0.500279165,0.355947766,0.236435068
North_America,USA,7052345,Finley Creek below Riverdale - MO,36.974889,-93.327889,13073659,760615060,0.745664225,1.828640502,0.640499064,0.68087873,0.511794446,0.555732249,0.342525839,0.00709653
North_America,USA,7052820,Flat Creek below Jenkins - MO,36.750618,-93.618526,13074093,760595111,0.81805888,1.535521094,0.701675614,0.88747886,0.473325308,0.48832585,0.36795076,0.250830937
North_America,USA,7053250,Yocum Creek near Oak Grove - AR,36.45444,-93.35611,13074707,760516925,0.535915708,1.288554254,0.752900787,0.886949596,0.466646306,0.524170841,0.251068485,0.432146727
North_America,USA,7053500,White River near Branson - MO,36.597563,-93.295183,13074347,760640049,0.681532121,0.947191273,1.195983364,1.025723338,0.558917005,0.578569844,0.421739266,0.574495795
North_America,USA,7053810,Bull Creek near Walnut Shade - MO,36.71775,-93.206806,13074141,760575143,0.579543946,1.751806999,0.597798849,0.641781845,0.406847323,0.405964726,0.169109419,-0.022942773
North_America,USA,7054080,Beaver Creek at Bradleyville - MO,36.779639,-92.907278,13074083,760628387,0.783302704,1.896053159,0.587269066,0.627797203,0.467730206,0.485197517,0.292458004,-0.098393273
North_America,USA,7055000,WHITE RIVER NEAR FLIPPIN - ARK.,36.30979,-92.557941,13075061,760646727,0.566206085,0.948467928,0.939616391,1.069212068,0.388719307,0.341676355,0.248011019,0.336045267
North_America,USA,7055875,Richland Creek near Witts Spring - AR,35.797222,-92.928889,13075865,760485358,0.533246677,1.479905624,0.760694926,0.841570339,0.551580025,0.509207587,0.309923151,0.295523913
North_America,USA,7056000,Buffalo River near St. Joe - AR,35.983175,-92.747553,13075512,760608480,0.555428389,1.736677121,0.596026938,0.624309544,0.361567148,0.329090039,0.12339595,-0.064874018
North_America,USA,7056700,Buffalo River near Harriet - AR,36.06778,-92.5775,13075360,760660059,0.56887216,1.599959508,0.591583048,0.865733062,0.369027562,0.303422808,0.133511778,0.07091507
North_America,USA,7057370,White River near Norfork - AR,36.22361,-92.3,13075104,760708303,0.603561777,1.05019348,1.340281214,0.968929195,0.479319283,0.538712351,0.262393751,0.534950459
North_America,USA,7057500,North Fork River near Tecumseh - MO,36.623033,-92.248125,13074361,760630063,0.511389966,1.335771586,0.946445078,1.085658305,0.404812203,0.315208898,0.228082641,0.232524426
North_America,USA,7058000,Bryant Creek near Tecumseh - MO,36.627208,-92.306064,13074348,760633391,0.713193684,1.500561894,0.741542971,0.837399318,0.430600395,0.374900227,0.312051012,0.182839724
North_America,USA,7060500,White River at Calico Rock - AR,36.116181,-92.143209,13075351,760628439,0.613892358,1.015055349,1.189341396,1.031557177,0.467716916,0.454332799,0.315708719,0.45321374
North_America,USA,7060710,North Sylamore Creek near Fifty Six - AR,35.995351,-92.212655,13075591,760508639,0.764816963,2.206236874,0.510498862,0.524781714,0.44634118,0.430944437,0.224461146,-0.415861593
North_America,USA,7061000,White River at Batesville - AR,35.759799,-91.64125,13076049,760743281,0.567386638,1.028205561,1.020230988,1.004616522,0.454043774,0.434471182,0.303127118,0.433749428
North_America,USA,7061270,East Fork Black River near Lesterville - MO,37.552556,-90.842444,13072714,760493540,0.246826323,1.82062077,0.574523844,0.715155587,0.620083254,0.650801996,0.055205165,0.063787399
North_America,USA,7061290,E. Fk. Black R. bl Lower Taum Sauk Reservoir,37.493611,-90.838333,13072714,760556780,0.572045007,1.465179078,0.723160878,0.999418455,0.607104113,0.600693963,0.356453145,0.386944354
North_America,USA,7061300,EAST FORK BLACK RIVER AT LESTERVILLE - MO,37.450111,-90.827111,13072714,760556780,0.487669846,1.244267217,0.685156715,0.798549581,0.492307683,0.505881707,0.213005737,0.413142579
North_America,USA,7061500,Black River near Annapolis - MO,37.338142,-90.788736,13073117,760664952,0.551812315,1.469820408,0.776626611,0.758807605,0.449158086,0.421459752,0.255557466,0.216664946
North_America,USA,7061600,Black River below Annapolis - MO,37.325049,-90.764009,13073117,760664952,0.472426095,1.289332677,0.87627218,1.09859102,0.567396898,0.599770759,0.306611045,0.496395956
North_America,USA,7061900,Logan Creek at Ellington - MO,37.247472,-90.965472,13073286,760611712,2.519603932,4.850355453,0.210077459,0.258812825,0.37906627,0.410787226,-0.821738847,-2.965068377
